node_id,x,y
30461,2206496.6211208976,213904.72072634334
30471,2206751.7136299685,213506.37775294486
30397,2206023.058667497,212772.44638344622
30473,2206377.7232781183,213037.40809010903
30401,2206170.2505855886,214590.05771563627
29855,2204579.1263375054,218199.12648747794
30459,2204741.1392018506,217810.93855058582
29973,2208051.7498866157,214026.57944515164
30216,2208014.611026203,214535.89312056167
29959,2207353.410624768,214730.70971875722
29958,2207590.225209274,214736.27860161438
29968,2207605.5690798312,214325.07010697504
29890,2208257.9845221266,218141.5980525021
29911,2207376.5253040986,216310.7092898317
30407,2207165.9785078554,217131.66223487465
30462,2208101.4902532,217481.45842291176
30276,2208480.8829877162,216913.06083218672
30463,2208233.516328657,217100.3246311874
30762,2208339.643703459,217687.25091213814
30763,2207533.6867161607,215787.81229549658
30408,2207908.6542302803,217600.00804948376
30402,2208810.5454243463,215463.3516508124
14958,2199745.1077969233,223708.14554745684
14959,2199359.787308599,223919.87632927607
15264,2199718.5928725293,223649.6948902376
15265,2199264.052257691,223897.28238411984
15508,2190365.5485028666,230184.22141091674
15509,2189753.4549144907,231082.33817951306
16111,2199245.049214336,241162.09409509855
16586,2199730.3517910386,223678.90840255193
19001,2191072.489514359,230218.69905206168
19002,2191411.0325590936,230228.55062142253
18987,2200155.9078592006,229757.59227009473
19295,2200174.703820608,230412.95806443365
19296,2194203.9443606227,229441.81312461325
19279,2194176.106015972,230333.4210646141
19299,2201597.0305696884,229415.92205678739
19286,2201594.9805986295,230427.85293751757
19008,2194440.060895374,228744.73371573037
19312,2195296.600119114,231139.24518568907
20102,2201122.6489677867,229907.2085992152
20101,2201097.602951446,230420.2636167836
20282,2199253.312961694,234402.51559859063
20284,2199483.8916827263,234418.89147636594
20286,2199146.7994214944,235373.5817451494
20279,2199446.333995022,235383.21971957697
20287,2199143.095204979,236225.33360993362
20290,2199176.207552351,234682.19590050748
20285,2199475.806530114,234684.55444620838
20071,2198810.285551781,233587.29209624967
19158,2199890.3845157726,233785.08039239384
20070,2198823.1049581803,233099.6204961189
20464,2199500.149135969,233115.86661465894
20477,2193570.3160640933,230004.79744675817
19275,2193552.9873087876,230310.43198849267
20498,2199438.425001298,229158.597762089
20499,2199161.3869404453,229709.71204560433
19318,2196537.4727060082,229558.14796949615
20696,2196768.5307435286,230287.9641590741
20756,2199446.4288760913,230425.41411228225
20409,2199355.963050994,230497.50370604498
20757,2198410.6072805473,229914.94197240123
19302,2196136.6744680987,229460.39173702738
18993,2199645.397875422,230274.09772204034
19004,2192439.5913097668,230134.46450880234
20769,2192199.069738868,230238.1913632239
19000,2202355.5431413315,230124.49984347707
19287,2202346.9379711235,230452.04005636464
19809,2198968.3581860233,227960.94825046594
20809,2199432.814379187,227968.2418820041
20827,2191416.7681338084,229868.22553446286
20889,2199667.8379072906,225906.15743414778
20888,2199287.0328004067,225928.63923317887
20296,2199456.6543405657,232551.30961076068
21045,2198699.581138534,232803.80305485398
21094,2199165.9389539524,229130.9726114728
20979,2199700.1107453797,222572.07881153296
21122,2199108.64035436,223459.24793604162
19269,2191066.896299186,230560.82478582347
25731,2199683.047175905,241838.96074491594
25757,2199538.890045925,241506.5764889102
25882,2199295.322615103,240103.22496252303
25883,2199250.2191742393,240124.7104248197
30914,2199292.0109292828,221105.54342464905
30916,2199872.4685235186,221241.1597158704
30912,2198394.9699427187,221586.2734684246
30881,2199263.947267554,222386.63913602786
30917,2199703.5956911263,222510.2245238955
20826,2191408.5424748403,230556.13955856845
20844,2196934.0846418845,227115.09101129326
19273,2198366.1191311353,231385.19114418677
18994,2200372.9792015124,229591.86333755462
16828,2204056.185441354,228066.89332768094
16573,2203571.104813214,228015.67992287542
14957,2198649.389594315,224307.4245400826
14954,2198200.862287516,224555.07549523795
15263,2198604.833609812,224256.11356015946
15260,2198171.376559627,224492.9629040288
14942,2195002.1776803727,226193.7239591369
15573,2193584.671871301,226572.30132156308
15587,2190632.7485432527,223786.9659190211
15569,2190604.7955347258,224707.697702823
20560,2194744.4299995536,228525.03456940598
20929,2193378.412177719,224157.33664406737
20930,2193900.1574003175,224518.07075935754
20917,2192846.0565431933,224790.27660016416
20931,2191583.9170837635,224045.351068104
20921,2191559.7542697582,224463.77807381318
20932,2189978.5554823354,223891.22175870746
20910,2190029.232294228,224721.54545500397
20912,2189765.5505274893,224712.2749457677
20936,2190263.6645293534,223842.41463745927
20913,2190293.051530708,224712.61891557256
20937,2194369.0672388296,224343.3131952861
20938,2194770.9447711804,224699.49998826542
20939,2193699.9365280685,224050.60057743234
20940,2194771.176844968,224280.89068525523
20946,2194401.5606604167,224015.95475306988
20947,2194581.3573865015,224020.98012188595
20948,2195058.511471785,223944.5796349097
20949,2195076.4429491586,224727.33897939662
20956,2192080.847772694,223339.31623776027
20923,2192216.104660029,224468.77684634452
20961,2191288.2066846523,223122.15972642627
20908,2191194.4048437923,224817.73103455896
20966,2191090.448630291,223113.37818895635
20909,2191011.560358597,224819.98345784334
20980,2194304.229135733,222642.88866254681
20973,2194539.4908038336,223230.75638025274
20986,2196367.6161963306,224034.8025028799
20987,2196355.938543396,224766.3715019604
20988,2192179.7801661957,224122.69086801834
21022,2197127.824150247,224175.4017933134
21023,2198037.905895956,224313.55321341875
21024,2197393.838825197,224654.329452397
20958,2195702.0025903913,223676.5496459595
20927,2195681.669174575,224753.8610505001
20211,2195408.2165876944,223295.7052956952
20926,2195384.9657312594,224751.56445586114
21167,2193107.660832771,225462.05605199301
21168,2194654.4922931837,225808.83101371877
30457,2194564.767148687,222284.5256829092
30872,2194282.4646804724,222355.15338512618
14941,2195657.6067932756,225925.78574722566
20860,2196955.722670885,226645.68714586901
15251,2196419.438960041,225465.76357432295
20960,2191638.737239561,223143.02465106876
20962,2192058.118939815,223175.33872025387
28976,2190510.7101459727,220506.31655655327
28981,2190637.1328641833,221624.78308494767
29114,2190842.0621914887,222270.63252650257
30871,2192772.0454590027,222318.0857558485
30896,2190641.474264005,220259.77989605695
20976,2191740.7740837485,222732.47028900226
20975,2191161.511074017,222833.63024951046
15581,2190655.9965045983,223091.8841083682
21028,2190886.6961218556,223104.55253784033
28978,2190670.4465622595,222371.2548719732
15580,2190660.096383303,222946.31139828812
28979,2190677.984927853,222167.46665795782
20964,2190299.4153298466,223078.26537158145
28977,2190677.24056196,222265.74358178492
21029,2190426.3156300928,222944.54173089482
28982,2190676.255821086,222000.00919067304
29187,2190407.0272751558,221532.0390997049
29188,2190173.097720879,221548.4708855508
29119,2190247.0129554197,221683.71305960682
29182,2190512.4188845064,222260.8555631866
30924,2190293.0735566155,221538.4574782132
29183,2190534.9207841833,221664.05029701794
29186,2190504.561922985,221714.7818553292
30923,2190478.3848597007,221609.02099259215
29120,2190444.78086312,221692.4889137321
29121,2190360.580688377,221728.25291912415
20945,2190253.6023833184,223587.5320589693
20943,2189977.042501728,223694.6453343937
20963,2190455.268456375,223079.44426856228
20941,2190369.030988782,223781.3298670868
20965,2191153.389241415,223113.85587964355
20934,2191841.998259155,224003.63392026612
20955,2193126.6017285963,223380.0667912936
20944,2193275.9136912464,223843.5027781354
20977,2192058.4784263894,222734.88991289836
20972,2192059.6724525318,222971.50522296372
20978,2192906.772487004,222730.44705894444
20974,2192997.7359905485,222985.94984760904
20983,2193174.667564106,223365.8745325954
20968,2193015.2176215854,223051.60538086496
20957,2192153.2509196503,223671.1168464046
21142,2192209.750854605,224122.9194359951
15570,2192026.465412973,226935.3138304709
15571,2191489.1282410934,227051.34650046067
14946,2190541.818247679,227087.84039904014
15577,2190549.403091833,227273.54239912206
14947,2190717.5242808945,227234.77475581906
20840,2190331.025992366,227220.92860456594
15572,2193119.3008024786,226681.57643961578
20836,2193122.7128330613,227801.2949050955
20847,2189772.6618572217,226550.57431444948
20867,2191934.836523692,225980.91159441875
20858,2192822.236925905,226337.1341588056
20868,2192480.5464230143,225948.67296431144
20916,2192246.4342388306,224814.8171110029
20911,2191548.0782516026,224816.77832464225
20981,2191460.007214083,227728.18191562805
20990,2191463.968896424,228783.83799609437
20991,2192024.3039264367,228791.74348522106
20852,2191878.2065080972,226726.69906227195
21011,2191828.8263060017,228094.99711762954
21012,2192020.2526567946,228536.9063318471
21057,2191961.9036816345,229115.2358992997
21058,2192017.1737772236,229334.06244133104
21056,2191453.3464880646,228998.52248384606
21059,2192149.548783726,229265.90996656852
21066,2192007.9904608876,229752.60266034064
21069,2191912.0472059087,229759.15176475747
21115,2193936.1452775435,227244.77793202858
21114,2194094.469053884,227311.5170004222
21113,2193943.652624551,227437.76055722006
21117,2192556.6603848855,227754.73992718503
21176,2192225.1761015146,225244.18598453142
21178,2191900.340628195,225394.5939324942
21177,2192225.0095177037,225266.0252733434
21185,2192019.080896256,225544.74238511635
21175,2192111.2085194304,225647.36721082652
20915,2192996.4797916,225108.11574088215
15566,2190585.345683239,225297.24532307943
15567,2190560.7775578666,226167.04110041648
15586,2191305.993471119,227093.63576946378
20871,2191137.5561131546,225989.40911135753
20872,2190695.801704058,226146.22316132896
20882,2191511.2169920444,225722.88108070884
20866,2191715.9258443643,225997.44520892666
20881,2191405.827373003,225787.60159596137
20893,2190498.516815186,225285.66772458245
20894,2190337.5822867244,225957.8669263039
20907,2191257.341797799,224818.2089483068
15565,2190600.971665023,224816.87151344877
15568,2190550.1059903316,226389.00583374442
21008,2191218.3730068277,226397.71291973727
20906,2190256.454484892,224796.0643157542
20903,2190186.89073717,224879.26057309704
20902,2190036.9311885084,224892.68790966066
20849,2189755.147728968,226488.56066183062
20995,2190317.9768368527,226172.4839926362
20848,2189588.5113159176,226727.54995970547
20875,2190676.064428463,225982.26954921358
20922,2191964.353838629,224466.85777259484
20896,2191583.5786770643,225272.0599154822
20897,2191680.040767193,225593.12189380417
21007,2191842.733587234,225481.51743956888
21183,2191983.395155622,225508.0695268273
21184,2192001.23803714,225526.40595058893
20851,2191387.3022788186,226253.392547129
20864,2191625.438027749,226073.19861654087
21009,2191456.183020484,226654.32612457074
20982,2191075.754169761,225839.6962978799
20877,2191212.9202892566,225931.73981924306
15574,2190804.531108061,229594.21162677658
15575,2190728.625395004,229724.67947757727
15584,2190701.198381701,228202.91482416503
15582,2190884.7312784847,229292.69239760406
20031,2190411.1511803935,228513.766315401
20032,2190381.5929740346,228855.7109511951
16583,2190506.354071261,230188.92711207652
15579,2190612.0511583076,227707.187428252
15576,2190680.185074733,229789.83401588522
20834,2191471.199487944,228226.95930797298
21148,2190839.0443685493,228203.95954071422
15583,2190658.0959288143,227958.70233082332
19340,2190114.570991415,227707.06414506809
19341,2190204.4720685706,227707.74361023947
19677,2189774.216701607,228330.58943462084
20084,2190285.4895170215,228090.5654894623
20697,2189716.017603442,228497.59441833576
20994,2190456.2226202833,227706.00769817777
20085,2190507.187496956,228099.52305479877
15578,2190569.0574154584,227448.41550952056
20832,2190491.515394867,228190.40664091386
19291,2189583.1622845093,229424.81478966042
19293,2190230.384561602,229433.34124005988
20828,2190685.718635706,229454.98789464845
20033,2190444.080521655,228914.4251923608
15585,2190450.2479861644,230079.299819152
20833,2190976.890350482,228205.00490516907
21013,2191827.9947823053,228204.19348494455
20993,2191433.0704979887,229300.4957006292
21109,2191157.6770760436,229655.1321474539
21110,2191421.1480331505,229686.25442817732
21111,2191079.82323471,229647.26097314322
21112,2191113.9452444334,229494.63628032414
20874,2193542.0011617034,225883.99620356943
20873,2193116.136289517,225920.7727577995
21026,2193107.3542222646,225502.09473646645
21027,2193108.3442183435,225764.18906470347
21165,2192722.0778663927,225717.55247774653
21166,2193018.7158124326,225727.10189591564
21174,2192585.9165399196,225494.46618345013
20914,2192348.332173972,224815.59459861642
21163,2192933.448843373,225511.68379059405
21169,2192329.625067412,225303.2243703812
21170,2192463.737304809,225402.5306472848
21186,2192296.797501239,225284.77340574007
21187,2192266.939076695,225269.9852231948
21171,2192426.6624773885,225547.85130013037
21172,2192402.4370149337,225580.42719486702
21173,2192444.5884337635,225555.26835051848
21164,2192936.167245472,225548.10552821762
21025,2193073.258324962,225257.94736150553
20870,2192816.364251151,225929.3988354069
20857,2193116.4571230677,226270.2241669278
20869,2192488.0360083454,226145.2951659629
21006,2194090.3198041283,225902.76883268807
21116,2193586.2518311446,227147.44813094512
19006,2194337.6160205123,228816.7464795892
19680,2193673.658713967,228644.1968845644
19305,2193736.984239212,228983.21164241692
19344,2194200.838668886,227898.3903256872
19007,2194202.0691843424,228906.70527989295
19810,2193506.033157932,229400.04920754372
19005,2193171.5779091585,229637.73095193217
20081,2193847.2460041377,227815.58926217558
19306,2193964.55582029,229006.80087581088
20831,2193224.1676597646,228640.7491429116
20837,2193178.398341172,227808.63762624454
20838,2193500.254242778,227809.6490555329
21005,2193245.546364874,228979.4414018458
20829,2193053.682102934,228988.89195316067
21016,2192299.5181579613,228855.7239264509
19303,2192846.8908101437,228990.94938448537
21004,2193175.818624935,228301.85024242668
20835,2193610.2757884506,228312.46198621258
21118,2192642.0624328037,227951.9574112782
19003,2192810.076228652,229886.1298342389
19811,2193113.3483669967,229415.23942470143
20357,2192218.858016394,229215.4773632295
20359,2192582.768176278,229436.66109314837
20360,2192575.328924369,229625.8888962224
20358,2192435.9939935207,229428.25978088955
20361,2192437.545209735,229617.55626500366
21060,2192009.183334543,229596.0879396568
21064,2192062.121822399,229334.4050555436
21065,2192061.0396670755,229476.36027576556
21067,2192000.4440055382,229956.39010057878
21062,2192245.518795975,229648.8513627843
21063,2192295.6816123514,229751.15661477472
21068,2192163.6415612325,229775.62989730842
21061,2192261.723306477,229488.8110844578
20830,2193064.3862868543,229156.41806791045
19343,2194169.9616592075,227821.710777055
20077,2193592.736952573,229426.19520087022
20078,2193588.287688651,229615.44574760538
20080,2193997.294188269,229036.17331626904
20770,2193708.0025626896,229245.07561026124
20297,2193323.4572516037,228980.0385736138
21053,2193270.78587579,229205.32044173195
20079,2193581.0375307337,229779.19415730026
20478,2193334.0695004608,229941.10372496827
20479,2193302.9498090087,229700.6192311973
20480,2193229.05343233,229958.49922919073
30456,2197021.0921688955,220177.73912992858
30910,2197712.563487914,221071.3189654923
30911,2198399.9355944176,221335.14527037286
20959,2195890.707925921,223692.5723273573
19463,2196100.5307058855,223304.70911430192
20970,2195698.884065403,223305.23545569472
30430,2196077.110698606,222460.02434560342
30431,2195635.924700752,222533.04689471333
19462,2196051.640392729,223038.60256846706
20969,2195030.519025975,223300.06616032595
20210,2195462.51964196,222862.95368892324
30791,2196101.8229076685,222365.57348392965
20950,2196495.4173514517,223788.26890735116
20951,2196240.494020702,223808.12910897267
20967,2196501.215446465,223427.94417110307
20971,2196129.598334651,223421.417839657
20953,2196801.036856206,223801.56635193597
21021,2196266.5917390813,223921.174804313
20954,2196713.6629692623,224244.9784777978
29784,2198012.08030611,219952.50887896094
30793,2198916.980601711,220003.2836762952
30438,2197696.177367625,220099.2833427117
30439,2197262.950704224,220299.74758393422
30792,2197357.7903480255,220438.81123447325
30907,2197355.5470429994,220726.36187121397
30794,2197729.4166578487,220448.99301074102
30909,2197721.14643819,220740.1366558256
29783,2197117.6069588405,220102.04895921197
30908,2197096.436146981,220895.42639943038
30915,2198662.6473531295,221089.67832231696
30879,2198767.4901292715,222244.41384733297
30913,2198391.316523948,221669.96720386055
30880,2198566.0170482686,222326.55533852018
30883,2198745.137928964,222418.96331412173
30882,2199351.5548979696,222299.96599451065
14956,2198950.4100623885,224142.3434018163
15262,2198920.8968934324,224083.86992607752
16585,2198935.682088403,224109.46678410837
14952,2197309.9663786306,225032.24530175526
14943,2196927.7913051434,225229.4718222664
15258,2197283.334292038,224988.35637598918
15250,2196910.0646780017,225196.5728916992
19012,2196921.8259095685,227919.45664134962
19015,2197239.4740720657,227921.93238050473
20025,2196936.619365828,227559.2024295381
20597,2196925.993263716,227384.39507834025
20608,2197634.5309009524,227222.47768381442
20609,2197277.718631564,227245.17287220256
20861,2196640.802677283,226675.99667370095
20883,2196948.0731060263,226088.69276934236
20884,2196660.3454548293,226090.09317840353
20895,2196941.20873209,225815.6320220012
20890,2196629.191816025,225856.88465313026
20482,2196776.845452311,228449.78163966778
21074,2196998.595822834,228451.5085270902
21149,2195256.4316310594,227032.9103755666
19681,2195828.0090071443,227914.59788572654
14944,2196440.1628960287,225498.68549628425
14945,2195883.3325599297,225803.77157434422
15259,2196013.1308688074,225684.65495247906
15252,2195627.919815344,225889.15488044763
20920,2195805.0328399884,225078.785450178
20904,2195682.0245507853,225481.88314467866
20919,2195364.56251391,225064.45494642708
20928,2196011.3114065416,224760.05622082768
20905,2195411.089977152,225636.30996432746
20992,2194746.280356105,225565.6525259998
20918,2195085.8721683733,225058.66058825343
20925,2195106.356777719,224734.85026570325
21121,2195168.9195919344,226722.82587624446
21155,2195329.636232354,226480.1820531297
21154,2195382.1431245576,226666.23302490366
21157,2195513.0343684116,226405.15900667149
21153,2195586.7152343933,226565.89358816936
21150,2195481.6683713854,226972.77105693732
21156,2195636.7591226096,226682.76414896423
21151,2195577.1143486206,227031.7514027682
21152,2195550.763326008,226951.4653093141
20935,2196008.2253558636,224385.10223307286
21143,2196502.791691567,224767.51268659963
20879,2196036.4886153443,226150.7684666717
20880,2196021.08830738,226976.95069415582
20887,2196346.6074310075,225967.5310590449
20856,2196342.959342789,226822.92529456565
20855,2196633.789810093,226806.98558002294
19316,2195905.3398919203,228763.339233337
19310,2196001.9403766925,229058.9359962004
19313,2196288.5364603396,228813.6343043559
19319,2196241.8912476925,228645.82773101405
19010,2195268.4591052844,228190.55320089348
19329,2195922.5143549615,230026.5845751745
19009,2195629.495114222,228007.70226534
19324,2195776.282280182,228401.9695486092
19013,2196250.738923359,227892.39695787092
20561,2194616.928577601,227959.83689440115
20768,2195015.615700722,228334.2029602205
19335,2196233.0704082903,228238.06871379438
19011,2196460.4784823335,227897.6665689817
20839,2196369.985150244,227587.5552669856
19345,2196261.0575305517,227721.3926452326
20984,2196087.785526355,227650.88573617037
20763,2196897.1721493667,228006.62691573106
21070,2196740.863642751,228067.29165527457
21160,2196916.192774207,228257.9415972876
19014,2196085.8930723527,227894.7573784477
20481,2196477.211063377,228443.8107976653
21071,2196513.0038400833,228080.07961813218
21072,2196760.395492034,228253.0884973816
21073,2196505.6522061583,228254.74699681817
19311,2196335.3507903256,228959.60170127804
19301,2196075.2727358127,229263.35017448143
19304,2196241.8354515075,229424.80727526484
14955,2197939.010705391,224694.98991212112
16876,2198186.133690896,224522.19925779282
15261,2197870.364105329,224658.05202022195
20878,2199287.7956621363,226212.57297897543
20862,2197744.680500262,226549.9205188023
20865,2197742.707871304,226418.86159608778
21054,2199279.3675031364,226521.91507297667
14951,2197544.725324122,224906.6741464497
15257,2197515.153317015,224855.48185168058
16584,2197529.9393336168,224881.0779954363
20850,2197286.5514922314,226881.23214265646
21055,2197723.29462611,226218.50450410286
21020,2197060.142569803,229398.412628358
21076,2196998.302717929,228873.75720012936
21079,2198254.43620043,228046.34910496412
21078,2198020.097891292,228120.9562460314
21080,2198019.414231192,228208.31319828666
21081,2198265.1396370903,228210.23728771866
21083,2197846.0432807794,228534.56550181666
21084,2197963.401804066,228855.81189914726
21085,2198313.487145363,228541.8648407819
21086,2198002.2149901204,228874.31608762356
21087,2198022.8152552084,228539.58852732356
21089,2198021.584782525,228313.89296483557
21090,2198195.332917836,228322.53345126266
21091,2198872.464531505,227960.19484202404
21092,2198863.286673175,229128.59369391645
21093,2198856.6304574856,229594.47364498253
20998,2197679.8650529697,229858.26085465937
21077,2198015.528825388,227938.91568509123
21082,2197853.708160409,227937.64974759237
21088,2197842.0425171475,228279.7275281409
20762,2197338.336131225,227926.34370565318
20024,2197168.842355487,227371.7271427591
20761,2197507.2586716753,227785.69851920317
21075,2196999.900354505,228284.07433282357
20996,2197396.079884689,229743.20156535512
21019,2197090.511566136,230115.74774420809
20999,2197058.7525412515,229576.76638658022
20997,2197304.793505892,229920.85378531116
19808,2198969.53754663,227429.50330697562
16602,2192754.343795101,235997.40839983156
16603,2192754.9175592526,236314.1000294643
16899,2192706.4101066124,235997.04181542445
16900,2192698.108251187,236299.10523727053
22023,2194276.981409005,237468.76766844693
22025,2194654.440241751,237471.67686218696
22050,2194837.6776890894,236632.2313837973
22051,2194343.344162677,236632.05948938383
22063,2194345.9236233523,236297.19158713537
22064,2194840.20659749,236304.64326114047
22066,2192331.983719337,235986.9008306699
22057,2192299.163442664,236361.57882040282
22068,2196543.3347571697,236124.91590400253
22054,2196503.591674231,236612.3784277668
22001,2193610.76712977,236054.9324902955
22061,2193614.88638871,236298.8497478063
22000,2193937.8464725646,235988.28395359404
22062,2193947.2549882126,236323.2440589719
22075,2194391.594867273,235813.41213354748
22081,2195599.9469607743,235691.70349471
22049,2195861.475844992,236738.43507176795
21999,2191941.357234177,235743.675872075
22052,2191900.359044216,236405.85847651202
21997,2190918.4913868085,235903.34245855996
22013,2190757.2193672606,237416.39314673506
22072,2196338.2904099,235908.5567005892
22059,2196316.3274124945,236421.63825808594
22002,2193056.813680538,236014.28375314368
22122,2193039.5486236406,236312.6383740355
22157,2191530.949142986,235736.9110390528
22158,2191510.3495178684,236475.69101410318
22079,2195346.095871003,235973.66509202056
22048,2195543.331251632,236812.41146563095
22175,2194994.005870729,236174.78789014404
22174,2194989.9696828965,236309.4398670394
22184,2194846.0685559856,235933.39981667686
22071,2190563.90413846,236042.61790404725
22190,2190178.563826094,236287.2274150552
22183,2194858.765404887,235453.00652783725
22024,2194256.453278048,238189.34605390436
22213,2194711.5645665987,238221.9747757372
25761,2194644.3260349343,241501.1696583319
25762,2194262.6062648627,241669.31113026832
25791,2194505.9325354085,241190.69553153563
25765,2193853.652506592,241484.16045882812
25871,2194590.6324291937,240306.8090131173
25860,2194229.949394486,240464.1930853649
25926,2194314.3062820323,239623.98399905665
25943,2194819.374177569,239391.27340288565
25861,2195215.998562095,240399.00067155174
25827,2194365.2978982124,240781.92261464818
22191,2191989.124869579,235765.88043406574
25913,2193956.5558966715,239788.67426645357
18992,2196813.8609450096,233702.72244903326
22038,2194838.1726374226,236956.20273840305
19168,2190652.5631243926,233040.22127799224
19169,2190521.7555752774,234091.21469391452
20813,2193030.4802472116,232410.39763019618
20814,2191706.1221764465,232403.9269625957
20815,2191706.3952496108,231974.3988997203
20819,2191724.7015136434,231537.727883476
20817,2192050.5779642616,231634.85261588608
20825,2191953.7783867163,230574.84945105534
20824,2192454.673363902,230906.278394802
20812,2191703.8225563425,232706.0365625934
20808,2191983.3257662673,230236.54643574537
22088,2191893.4759678254,234556.6438508435
22089,2192339.880348212,234560.0483248049
22105,2191739.700429833,233503.48832096544
22106,2191997.3659101636,233505.4511388223
19180,2192015.814624862,233050.58111154233
22110,2192372.3294558353,233056.94093576155
22111,2192376.876671364,233246.2601079145
22112,2193348.9366217065,233082.61379747037
22100,2193644.7286931365,233973.064558492
22113,2193951.1354102143,233090.8777742778
22101,2193944.2789458553,233982.6463268556
22125,2191374.9690447534,233002.02218525446
22104,2191365.352609411,233478.80018050462
22126,2192775.9474564996,233172.86791017337
22099,2193333.9196668603,233868.75728696364
22096,2191730.5491869664,233918.38828733584
22097,2192835.9310112013,233948.66501842
19186,2191378.7398570273,232900.12846897793
19185,2191386.4475451615,232674.50178042136
19234,2191094.5796255185,231256.29144285648
19235,2190662.665436639,231311.25745663032
20076,2191393.6962587363,231720.85444159765
20820,2191397.494900646,231615.3208171813
22186,2190726.564099762,230787.569223869
20467,2189866.7394935424,231159.63491368326
19813,2189604.2182718753,231401.54004493591
19183,2190649.8978753584,232996.5200760457
19270,2191408.3211340285,230585.2585738124
19685,2191406.171299976,231262.29839053442
22119,2191065.0177854453,230808.3364296058
20811,2191386.8072141125,232627.1834066594
20816,2191394.9218491265,231953.8292603606
20985,2191393.3642565478,231764.5329509146
22069,2190713.818060229,235632.4244959241
22070,2190859.816279078,235739.09373459866
22083,2190918.8778055403,235062.48642398365
22084,2190303.4740450545,234824.85935597486
21998,2191848.7344521247,235710.2094171922
22090,2190435.7447840073,234370.84992969758
22092,2191354.9894352015,234053.85470739176
22173,2191343.7052345895,234355.89589273318
22124,2191314.91369324,235778.94949092696
22130,2189593.8625918613,234364.4897610487
22093,2191352.4360028133,233995.59395861678
22095,2191353.1552631133,233900.95724257705
22172,2191616.675703163,234314.29073853436
22164,2191905.7364298147,234127.20733953975
22076,2190971.243888093,235663.4972784586
21996,2190975.5785367847,235881.93508194986
19239,2194155.6614428475,231432.57078076465
19240,2194149.135985221,231891.17175422475
19249,2193371.1553407675,231357.3827022661
19679,2193347.0930460263,232150.7373616288
19816,2193169.6107204673,230285.65180948784
19274,2193379.2498060376,230301.81900929444
20821,2192786.9545380347,231341.9883837541
20818,2192406.6097403974,231706.73061229882
20760,2192450.5208550016,230272.87133744528
20823,2192537.5985966115,231034.31488963697
20822,2192672.3704934167,231435.7544950773
19179,2192017.0631640186,232886.7867811631
19242,2193739.3124589017,231411.1694239324
19278,2193741.7348528686,230315.52119249298
22116,2193950.8258370543,232741.42700348826
22115,2193672.124422777,232746.56570345184
22114,2193345.5399519233,232744.05967717664
22117,2193670.6878766706,232153.22039748088
22118,2193964.3481856007,232151.8367399446
22163,2194106.963341766,233088.4362018109
22003,2192807.1453109663,234578.17951019207
22004,2192775.314783625,235997.56880514583
22098,2192886.8641132987,233949.0547419402
22138,2192311.512848078,235921.22306623412
22196,2193813.0181970997,234687.81407883498
22195,2193815.6505723707,234735.1554195788
22198,2193279.787867659,234676.44124375103
22206,2193587.927802537,234737.0464708259
22205,2193594.3389129685,234682.4944068123
22094,2192355.06002911,234141.55449096803
22168,2192490.8197291363,235980.83367255706
22067,2192271.7054487127,236033.76179703468
22123,2192341.388115612,235932.37138149084
22203,2193586.10536857,234584.1488933356
22202,2193810.7773861205,234589.51454727305
22204,2193585.7421267973,234631.46721589862
22199,2193810.413781729,234636.8328670018
22207,2193652.4366140207,234530.056880331
22201,2193808.2288939035,234531.25359269435
22210,2193701.5468447874,234377.55042923044
22211,2194040.9091429976,234274.59634612277
22200,2193286.337938286,234603.68975531467
22197,2193283.062899253,234640.06549952357
22208,2193243.267195885,234359.47388025915
22209,2193771.6018666965,234228.8450433745
22102,2194088.0618858244,233987.39225747937
22169,2193803.2191332243,234793.3012621636
22170,2193619.2684402857,235337.90111945593
22040,2191783.7461191737,236768.97836277325
22044,2192050.370233907,236771.01009229975
22011,2192526.682612424,237560.90345467645
22041,2191783.696367748,237955.64445554637
22137,2191752.96372663,238057.33266950859
22012,2192540.67921326,238081.54206429445
25773,2191469.4524073116,241458.6487513385
25815,2191976.685792555,240934.6999302505
25886,2191611.5228422196,240109.26077687868
25932,2192092.0166911585,239559.62953512312
25933,2191502.7406432554,239839.06726037912
25956,2191959.4945905567,239260.13258161102
25935,2191340.3142490988,239532.06554461387
25975,2193491.6586730066,239082.56700815688
25952,2193112.491564508,239305.34454827473
25986,2190850.2537887776,238975.05262182315
25971,2191022.3104654853,239198.40288511934
25987,2191839.007409385,238953.4477471105
25961,2191216.881549502,239218.08078119252
25988,2190493.8107342743,238968.71130855984
25922,2190473.5414440865,239667.45284509956
25994,2192738.508559198,238851.11162154778
25963,2192825.7574217333,239193.94668268145
26005,2192260.1906355415,238720.0541707068
25991,2191824.362366596,238909.6552254022
22286,2191757.4879834666,238643.42004708835
22014,2191012.956456222,238062.62713843767
22042,2191435.342306302,238065.83596303634
26025,2190285.9177222694,238333.76415393516
22135,2189863.535238528,236743.4973447649
22132,2190224.872992541,236502.34234083066
22188,2190285.1966746096,236844.96615393195
22189,2190581.6123601506,236869.0503904303
22133,2190137.9121316,236512.60507682193
26031,2189987.538460017,238174.98505827045
22053,2191881.1916897953,236562.2359665397
22159,2191798.1132736406,236456.04073824114
22214,2191087.819932947,238066.83550522735
22287,2191104.8649275606,238583.856235125
26009,2191108.25812283,238926.04945392034
