route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,blockname
10G,305,133300020,DOWNTOWN,1,1302,10G:54,105
10G,305,133314020,DOWNTOWN,1,1302,10G:54,105
7,305,134668020,CHATTANOOGA HOUSING AUTHORITY,0,1302,7:01,105
1,58,133087070,ALTON PARK,0,1307,1:04,105
1,58,133092070,ALTON PARK,0,1307,1:03,105
1,58,133096070,ALTON PARK,0,1307,1:03,105
1,58,133121070,DOWNTOWN,1,1307,1:65,105
1,58,133127070,DOWNTOWN,1,1307,1:66,105
1,58,133132070,DOWNTOWN,1,1307,1:66,105
14,305,133409020,MCCALLIE + HOUSTON,0,2202,14:01,1401
14,305,133410020,MCCALLIE + HOUSTON,0,2202,14:01,1401
14,305,133411020,MCCALLIE + HOUSTON,0,2202,14:01,1401
14,305,133412020,MCCALLIE + HOUSTON,0,2202,14:01,1401
14,305,133413020,MCCALLIE + HOUSTON,0,2202,14:01,1401
14,305,133414020,MCCALLIE + HOUSTON,0,2202,14:01,1401
14,305,133415020,MCCALLIE + HOUSTON,0,2202,14:01,1401
14,305,133416020,MCCALLIE + HOUSTON,0,2202,14:01,1401
14,305,133417020,MCCALLIE + HOUSTON,0,2202,14:01,1401
14,305,133418020,MCCALLIE + HOUSTON,0,2202,14:01,1401
14,305,133446020,MCCALLIE + HOUSTON,0,2202,14:01,1401
14,305,133447020,MCCALLIE + HOUSTON,0,2202,14:01,1401
14,305,133448020,MCCALLIE + HOUSTON,0,2202,14:01,1401
14,305,133449020,MCCALLIE + HOUSTON,0,2202,14:01,1401
14,305,133450020,MCCALLIE + HOUSTON,0,2202,14:01,1401
14,305,133451020,MCCALLIE + HOUSTON,0,2202,14:01,1401
14,305,133452020,MCCALLIE + HOUSTON,0,2202,14:01,1401
14,305,133453020,MCCALLIE + HOUSTON,0,2202,14:01,1401
14,305,133454020,MCCALLIE + HOUSTON,0,2202,14:01,1401
14,305,133455020,MCCALLIE + HOUSTON,0,2202,14:01,1401
14,305,133456020,MCCALLIE + HOUSTON,0,2202,14:01,1401
14,305,133457020,MCCALLIE + HOUSTON,0,2202,14:01,1401
14,305,133458020,MCCALLIE + HOUSTON,0,2202,14:01,1401
14,305,133459020,MCCALLIE + HOUSTON,0,2202,14:01,1401
14,305,133460020,MCCALLIE + HOUSTON,0,2202,14:01,1401
14,305,133461020,MCCALLIE + HOUSTON,0,2202,14:01,1401
14,305,133462020,MCCALLIE + HOUSTON,0,2202,14:01,1401
14,305,133463020,MCCALLIE + HOUSTON,0,2202,14:01,1401
14,305,133551020,MACLELLAN GYM UNIVERSITY CTR,1,2302,14:51,1402
14,305,133552020,MACLELLAN GYM UNIVERSITY CTR,1,2302,14:51,1402
14,305,133553020,MACLELLAN GYM UNIVERSITY CTR,1,2302,14:51,1402
14,305,133554020,MACLELLAN GYM UNIVERSITY CTR,1,2302,14:51,1402
14,305,133555020,MACLELLAN GYM UNIVERSITY CTR,1,2302,14:51,1402
14,305,133556020,MACLELLAN GYM UNIVERSITY CTR,1,2302,14:51,1402
14,305,133557020,MACLELLAN GYM UNIVERSITY CTR,1,2302,14:51,1402
14,305,133558020,MACLELLAN GYM UNIVERSITY CTR,1,2302,14:51,1402
14,305,133559020,MACLELLAN GYM UNIVERSITY CTR,1,2302,14:51,1402
14,305,133560020,MACLELLAN GYM UNIVERSITY CTR,1,2302,14:51,1402
14,305,133561020,MACLELLAN GYM UNIVERSITY CTR,1,2302,14:51,1402
14,305,133562020,MACLELLAN GYM UNIVERSITY CTR,1,2302,14:51,1402
14,305,133563020,MACLELLAN GYM UNIVERSITY CTR,1,2302,14:51,1402
14,305,133600020,MACLELLAN GYM UNIVERSITY CTR,1,2302,14:51,1402
14,305,133601020,MACLELLAN GYM UNIVERSITY CTR,1,2302,14:51,1402
14,305,133605020,MACLELLAN GYM UNIVERSITY CTR,1,2302,14:51,1402
14,305,133606020,MACLELLAN GYM UNIVERSITY CTR,1,2302,14:51,1402
14,305,133607020,MACLELLAN GYM UNIVERSITY CTR,1,2302,14:51,1402
14,305,133608020,MACLELLAN GYM UNIVERSITY CTR,1,2302,14:51,1402
14,305,133609020,MACLELLAN GYM UNIVERSITY CTR,1,2302,14:51,1402
14,305,133610020,MACLELLAN GYM UNIVERSITY CTR,1,2302,14:51,1402
14,305,133611020,MACLELLAN GYM UNIVERSITY CTR,1,2302,14:51,1402
14,305,133612020,MACLELLAN GYM UNIVERSITY CTR,1,2302,14:51,1402
14,305,133613020,MACLELLAN GYM UNIVERSITY CTR,1,2302,14:51,1402
14,305,133614020,MACLELLAN GYM UNIVERSITY CTR,1,2302,14:51,1402
14,305,133615020,MACLELLAN GYM UNIVERSITY CTR,1,2302,14:51,1402
14,305,133616020,MACLELLAN GYM UNIVERSITY CTR,1,2302,14:51,1402
14,305,133617020,MACLELLAN GYM UNIVERSITY CTR,1,2302,14:51,1402
14,58,133664070,BROAD + 6TH,0,2507,14:02,1451
14,58,133666070,BROAD + 6TH,0,2507,14:02,1451
14,58,133668070,BROAD + 6TH,0,2507,14:02,1451
14,58,133670070,BROAD + 6TH,0,2507,14:02,1451
14,58,133672070,BROAD + 6TH,0,2507,14:02,1451
14,58,133674070,BROAD + 6TH,0,2507,14:02,1451
14,58,133676070,BROAD + 6TH,0,2507,14:02,1451
14,58,133678070,BROAD + 6TH,0,2507,14:02,1451
14,58,133680070,BROAD + 6TH,0,2507,14:02,1451
14,58,133682070,BROAD + 6TH,0,2507,14:02,1451
14,58,133684070,BROAD + 6TH,0,2507,14:02,1451
14,58,133686070,BROAD + 6TH,0,2507,14:02,1451
14,58,133688070,BROAD + 6TH,0,2507,14:02,1451
14,58,133690070,BROAD + 6TH,0,2507,14:02,1451
14,58,133692070,BROAD + 6TH,0,2507,14:02,1451
14,58,133694070,BROAD + 6TH,0,2507,14:02,1451
14,58,133696070,BROAD + 6TH,0,2507,14:02,1451
14,58,133698070,BROAD + 6TH,0,2507,14:02,1451
14,58,133700070,BROAD + 6TH,0,2507,14:02,1451
14,58,133702070,BROAD + 6TH,0,2507,14:02,1451
14,58,133704070,BROAD + 6TH,0,2507,14:02,1451
14,58,133706070,BROAD + 6TH,1,2507,14:03,1451
14,58,133708070,BROAD + 6TH,1,2507,14:03,1451
14,58,133710070,BROAD + 6TH,1,2507,14:03,1451
14,58,133712070,BROAD + 6TH,1,2507,14:03,1451
14,58,133714070,BROAD + 6TH,1,2507,14:03,1451
14,58,133716070,BROAD + 6TH,1,2507,14:03,1451
14,58,133718070,BROAD + 6TH,1,2507,14:03,1451
1,64,133159010,ALTON PARK,0,2901,1:03,151
1,64,133161010,ALTON PARK,0,2901,1:03,151
1,64,133163010,ALTON PARK,0,2901,1:03,151
1,64,133169010,DOWNTOWN,1,2901,1:66,151
1,64,133171010,DOWNTOWN,1,2901,1:66,151
1,64,133173010,DOWNTOWN,1,2901,1:65,151
10A,64,133262010,AVONDALE,0,2901,10A:01,151
10A,64,133263010,AVONDALE,0,2901,10A:01,151
10A,64,133270010,DOWNTOWN,1,2901,10A:52,151
10G,64,133365010,GLENWOOD,0,2901,10G:03,151
10G,64,133373010,DOWNTOWN,1,2901,10G:54,151
10G,64,133374010,DOWNTOWN,1,2901,10G:54,151
1,305,133020020,ALTON PARK,0,2902,1:03,151
1,305,133027020,ALTON PARK,0,2902,1:03,151
1,305,133065020,DOWNTOWN,1,2902,1:66,151
1,305,133072020,DOWNTOWN,1,2902,1:65,151
10A,305,133177020,AVONDALE,0,2902,10A:04,151
10A,305,133190020,AVONDALE,0,2902,10A:01,151
10G,305,133318020,DOWNTOWN,1,2902,10G:54,151
10G,305,133326020,DOWNTOWN,1,2902,10G:54,151
1,58,133102070,ALTON PARK,0,2907,1:03,151
1,58,133138070,DOWNTOWN,1,2907,1:66,151
10A,58,133238070,AVONDALE,0,2907,10A:04,151
4,305,134355020,EASTGATE HAMILTON PL,0,3602,4:13,152
4,305,134356020,EASTGATE HAMILTON PL,0,3602,4:13,152
4,305,134425020,DOWNTOWN,1,3602,4:64,152
4,305,134426020,DOWNTOWN,1,3602,4:64,152
4,305,134427020,DOWNTOWN,1,3602,4:65,152
1,58,133101070,ALTON PARK,0,3607,1:04,152
1,58,133137070,DOWNTOWN,1,3607,1:66,152
4,58,134462070,EASTGATE HAMILTON PL,0,3607,4:13,152
4,58,134471070,EASTGATE HAMILTON PL,0,3607,4:13,152
4,58,134495070,DOWNTOWN,1,3607,4:64,152
4,58,134505070,DOWNTOWN,1,3607,4:65,152
1,305,133017020,ALTON PARK,0,3702,1:03,153
1,305,133023020,ALTON PARK,0,3702,1:03,153
1,305,133062020,DOWNTOWN,1,3702,1:66,153
1,305,133068020,DOWNTOWN,1,3702,1:66,153
10A,305,133212020,DOWNTOWN,1,3702,10A:52,153
10A,305,133222020,DOWNTOWN,1,3702,10A:52,153
10C,305,133277020,CAMPBELL,0,3702,10C:07,153
10G,305,133287020,GLENWOOD,0,3702,10G:04,153
7,305,135622020,CHATTANOOGA HOUSING AUTHORITY,0,3702,7:01,153
7,305,135628020,DOWNTOWN,1,3702,7:51,153
1,58,133103070,ALTON PARK,0,3707,1:03,153
1,58,133108070,ALTON PARK,0,3707,1:03,153
1,58,133139070,DOWNTOWN,1,3707,1:66,153
10G,305,133317020,DOWNTOWN,1,4202,10G:54,157
10G,305,133319020,DOWNTOWN,1,4202,10G:55,157
7,305,135627020,DOWNTOWN,1,4202,7:51,157
1,305,133029020,ALTON PARK,0,4302,1:03,158
1,305,133074020,DOWNTOWN,1,4302,1:66,158
10A,305,133207020,DOWNTOWN,1,4302,10A:51,158
10A,305,133208020,DOWNTOWN,1,4302,10A:59,158
10G,305,133289020,GLENWOOD,0,4302,10G:04,158
10A,305,133223020,DOWNTOWN,1,4402,10A:52,159
10C,305,133278020,CAMPBELL,0,4402,10C:06,159
3,305,134117020,ENTERPRISE SOUTH,0,4402,3:02,159
3,305,134125020,3 DOWNTOWN ,1,4402,3:53,159
19,305,133897020,CROMWELL,0,4502,19:01,1901
19,305,133898020,CROMWELL,0,4502,19:01,1901
19,305,133905020,DOWNTOWN,1,4502,19:55,1901
19,305,133906020,DOWNTOWN,1,4502,19:54,1901
7,305,134673020,DOWNTOWN,1,4502,7:51,1901
19,305,133899020,CROMWELL,0,4602,19:01,1902
19,305,133902020,CROMWELL,0,4602,19:01,1902
19,305,133903020,CROMWELL,0,4602,19:01,1902
2,305,133929020,NORTH CHATTANOOGA,0,5102,2:01,251
2,305,133930020,NORTH CHATTANOOGA,0,5102,2:01,251
2,305,133931020,NORTH CHATTANOOGA,0,5102,2:01,251
2,305,133932020,NORTH CHATTANOOGA,0,5102,2:01,251
2,305,133951020,DOWNTOWN,1,5102,2:51,251
2,305,133953020,DOWNTOWN,1,5102,2:51,251
2,305,133955020,DOWNTOWN,1,5102,2:51,251
2,305,133957020,DOWNTOWN,1,5102,2:51,251
2,305,133960020,DOWNTOWN,1,5102,2:53,251
21,305,133976020,GOLDEN GATEWAY,0,5102,21:01,251
21,305,133978020,GOLDEN GATEWAY,0,5102,21:01,251
21,305,133980020,GOLDEN GATEWAY,0,5102,21:01,251
21,305,133982020,GOLDEN GATEWAY,0,5102,21:01,251
21,305,134004020,DOWNTOWN,1,5102,21:51,251
21,305,134006020,DOWNTOWN,1,5102,21:51,251
21,305,134008020,DOWNTOWN,1,5102,21:51,251
21,305,134010020,DOWNTOWN,1,5102,21:51,251
2,305,133915020,NORTH CHATTANOOGA,0,5202,2:01,252
2,305,133934020,NORTH CHATTANOOGA,0,5202,2:01,252
2,305,133935020,NORTH CHATTANOOGA,0,5202,2:01,252
2,305,133936020,NORTH CHATTANOOGA,0,5202,2:01,252
2,305,133952020,DOWNTOWN,1,5202,2:51,252
2,305,133954020,DOWNTOWN,1,5202,2:51,252
2,305,133956020,DOWNTOWN,1,5202,2:51,252
2,305,133958020,DOWNTOWN,1,5202,2:51,252
21,305,133975020,GOLDEN GATEWAY,0,5202,21:02,252
21,305,133977020,GOLDEN GATEWAY,0,5202,21:01,252
3,305,134123020,3 DOWNTOWN ,1,5802,3:53,303
3,305,134116020,ENTERPRISE SOUTH,0,5902,3:15,304
3,305,134122020,3 DOWNTOWN ,1,5902,3:53,304
33,64,135443010,SHUTTLE PARK NORTH,0,6001,33:03,3301
33,64,135447010,SHUTTLE PARK NORTH,0,6001,33:01,3301
33,64,135451010,SHUTTLE PARK NORTH,0,6001,33:01,3301
33,64,135455010,SHUTTLE PARK NORTH,0,6001,33:01,3301
33,64,135459010,SHUTTLE PARK NORTH,0,6001,33:01,3301
33,64,135463010,SHUTTLE PARK NORTH,0,6001,33:01,3301
33,64,135467010,SHUTTLE PARK NORTH,0,6001,33:01,3301
33,64,135471010,SHUTTLE PARK NORTH,0,6001,33:01,3301
33,64,135475010,SHUTTLE PARK NORTH,0,6001,33:01,3301
33,64,135508010,SHUTTLE PARK NORTH,0,6001,33:01,3301
33,64,135512010,SHUTTLE PARK NORTH,0,6001,33:01,3301
33,64,135516010,SHUTTLE PARK NORTH,0,6001,33:01,3301
33,64,135520010,SHUTTLE PARK NORTH,0,6001,33:01,3301
33,64,135524010,SHUTTLE PARK NORTH,0,6001,33:01,3301
33,64,135528010,SHUTTLE PARK NORTH,0,6001,33:01,3301
33,64,135530010,SHUTTLE PARK SOUTH,1,6001,33:51,3301
33,64,135534010,SHUTTLE PARK SOUTH,1,6001,33:51,3301
33,64,135538010,SHUTTLE PARK SOUTH,1,6001,33:51,3301
33,64,135542010,SHUTTLE PARK SOUTH,1,6001,33:51,3301
33,64,135546010,SHUTTLE PARK SOUTH,1,6001,33:51,3301
33,64,135550010,SHUTTLE PARK SOUTH,1,6001,33:51,3301
33,64,135472010,SHUTTLE PARK NORTH,0,6101,33:01,3302
33,64,135476010,SHUTTLE PARK NORTH,0,6101,33:01,3302
33,64,135509010,SHUTTLE PARK NORTH,0,6101,33:01,3302
33,64,135513010,SHUTTLE PARK NORTH,0,6101,33:01,3302
33,64,135517010,SHUTTLE PARK NORTH,0,6101,33:01,3302
33,64,135521010,SHUTTLE PARK NORTH,0,6101,33:01,3302
33,64,135525010,SHUTTLE PARK NORTH,0,6101,33:01,3302
33,64,135529010,SHUTTLE PARK NORTH,0,6101,33:01,3302
33,64,135531010,SHUTTLE PARK SOUTH,1,6101,33:51,3302
33,64,135535010,SHUTTLE PARK SOUTH,1,6101,33:51,3302
33,64,135539010,SHUTTLE PARK SOUTH,1,6101,33:51,3302
33,64,135543010,SHUTTLE PARK SOUTH,1,6101,33:51,3302
33,64,135547010,SHUTTLE PARK SOUTH,1,6101,33:51,3302
33,64,135551010,SHUTTLE PARK SOUTH,1,6101,33:51,3302
33,64,135555010,SHUTTLE PARK SOUTH,1,6101,33:51,3302
33,64,135559010,SHUTTLE PARK SOUTH,1,6101,33:51,3302
33,64,135563010,SHUTTLE PARK SOUTH,1,6101,33:51,3302
33,64,135596010,SHUTTLE PARK SOUTH,1,6101,33:51,3302
33,64,135600010,SHUTTLE PARK SOUTH,1,6101,33:51,3302
33,64,135604010,SHUTTLE PARK SOUTH,1,6101,33:51,3302
33,64,135608010,SHUTTLE PARK SOUTH,1,6101,33:51,3302
33,64,135612010,SHUTTLE PARK SOUTH,1,6101,33:51,3302
33,64,135616010,SHUTTLE PARK SOUTH,1,6101,33:51,3302
33,305,134886020,SHUTTLE PARK NORTH,0,6102,33:03,3302
33,305,134891020,SHUTTLE PARK NORTH,0,6102,33:01,3302
33,305,134896020,SHUTTLE PARK NORTH,0,6102,33:01,3302
33,64,135609010,SHUTTLE PARK SOUTH,1,6201,33:51,3303
33,64,135613010,SHUTTLE PARK SOUTH,1,6201,33:51,3303
33,305,134887020,SHUTTLE PARK NORTH,0,6202,33:03,3303
33,305,134892020,SHUTTLE PARK NORTH,0,6202,33:01,3303
33,305,134897020,SHUTTLE PARK NORTH,0,6202,33:01,3303
33,305,134902020,SHUTTLE PARK NORTH,0,6202,33:01,3303
33,305,134907020,SHUTTLE PARK NORTH,0,6202,33:01,3303
33,305,134910020,SHUTTLE PARK NORTH,0,6202,33:01,3303
33,305,134926020,SHUTTLE PARK NORTH,0,6202,33:01,3303
33,305,134927020,SHUTTLE PARK NORTH,0,6202,33:01,3303
33,305,134928020,SHUTTLE PARK NORTH,0,6202,33:01,3303
33,305,134929020,SHUTTLE PARK NORTH,0,6202,33:01,3303
33,305,134930020,SHUTTLE PARK NORTH,0,6202,33:01,3303
33,305,134931020,SHUTTLE PARK NORTH,0,6202,33:01,3303
33,305,134952020,SHUTTLE PARK NORTH,0,6202,33:01,3303
33,305,134953020,SHUTTLE PARK NORTH,0,6202,33:01,3303
33,305,134954020,SHUTTLE PARK NORTH,0,6202,33:01,3303
33,305,134955020,SHUTTLE PARK NORTH,0,6202,33:01,3303
33,305,135033020,SHUTTLE PARK SOUTH,1,6202,33:51,3303
33,305,135038020,SHUTTLE PARK SOUTH,1,6202,33:51,3303
33,305,135043020,SHUTTLE PARK SOUTH,1,6202,33:51,3303
33,305,135048020,SHUTTLE PARK SOUTH,1,6202,33:51,3303
33,305,135053020,SHUTTLE PARK SOUTH,1,6202,33:51,3303
33,305,135056020,SHUTTLE PARK SOUTH,1,6202,33:51,3303
33,305,135071020,SHUTTLE PARK SOUTH,1,6202,33:51,3303
33,305,135072020,SHUTTLE PARK SOUTH,1,6202,33:51,3303
33,305,135073020,SHUTTLE PARK SOUTH,1,6202,33:51,3303
33,305,134903020,SHUTTLE PARK NORTH,0,6302,33:01,3304
33,305,134932020,SHUTTLE PARK NORTH,0,6302,33:01,3304
33,305,134933020,SHUTTLE PARK NORTH,0,6302,33:01,3304
33,305,134934020,SHUTTLE PARK NORTH,0,6302,33:01,3304
33,305,134935020,SHUTTLE PARK NORTH,0,6302,33:01,3304
33,305,134936020,SHUTTLE PARK NORTH,0,6302,33:01,3304
33,305,134937020,SHUTTLE PARK NORTH,0,6302,33:01,3304
33,305,134938020,SHUTTLE PARK NORTH,0,6302,33:01,3304
33,305,134939020,SHUTTLE PARK NORTH,0,6302,33:01,3304
33,305,134974020,SHUTTLE PARK NORTH,0,6302,33:01,3304
33,305,134975020,SHUTTLE PARK NORTH,0,6302,33:01,3304
33,305,134976020,SHUTTLE PARK NORTH,0,6302,33:01,3304
33,305,134977020,SHUTTLE PARK NORTH,0,6302,33:01,3304
33,305,135034020,SHUTTLE PARK SOUTH,1,6302,33:51,3304
33,305,135039020,SHUTTLE PARK SOUTH,1,6302,33:51,3304
33,305,135044020,SHUTTLE PARK SOUTH,1,6302,33:51,3304
33,305,135049020,SHUTTLE PARK SOUTH,1,6302,33:51,3304
33,305,135076020,SHUTTLE PARK SOUTH,1,6302,33:51,3304
33,305,135077020,SHUTTLE PARK SOUTH,1,6302,33:51,3304
33,305,135078020,SHUTTLE PARK SOUTH,1,6302,33:51,3304
33,305,135079020,SHUTTLE PARK SOUTH,1,6302,33:51,3304
33,305,135080020,SHUTTLE PARK SOUTH,1,6302,33:51,3304
33,305,135081020,SHUTTLE PARK SOUTH,1,6302,33:51,3304
33,305,135082020,SHUTTLE PARK SOUTH,1,6302,33:51,3304
33,305,135118020,SHUTTLE PARK SOUTH,1,6302,33:51,3304
33,305,135119020,SHUTTLE PARK SOUTH,1,6302,33:51,3304
33,305,135120020,SHUTTLE PARK SOUTH,1,6302,33:51,3304
33,305,135121020,SHUTTLE PARK SOUTH,1,6302,33:51,3304
33,58,135318070,SHUTTLE PARK SOUTH,1,6407,33:51,3305
33,58,135324070,SHUTTLE PARK SOUTH,1,6407,33:51,3305
33,58,135330070,SHUTTLE PARK SOUTH,1,6407,33:51,3305
33,58,135336070,SHUTTLE PARK SOUTH,1,6407,33:51,3305
33,58,135342070,SHUTTLE PARK SOUTH,1,6407,33:51,3305
33,58,135348070,SHUTTLE PARK SOUTH,1,6407,33:51,3305
33,58,135354070,SHUTTLE PARK SOUTH,1,6407,33:51,3305
33,58,135360070,SHUTTLE PARK SOUTH,1,6407,33:51,3305
33,58,135366070,SHUTTLE PARK SOUTH,1,6407,33:51,3305
33,58,135372070,SHUTTLE PARK SOUTH,1,6407,33:51,3305
33,58,135437070,SHUTTLE PARK SOUTH,1,6407,33:51,3305
33,58,135180070,SHUTTLE PARK NORTH,0,6507,33:01,3306
33,58,135186070,SHUTTLE PARK NORTH,0,6507,33:01,3306
33,58,135192070,SHUTTLE PARK NORTH,0,6507,33:01,3306
33,58,135198070,SHUTTLE PARK NORTH,0,6507,33:01,3306
33,58,135305070,SHUTTLE PARK NORTH,0,6507,33:03,3306
33,58,135313070,SHUTTLE PARK SOUTH,1,6507,33:51,3306
33,58,135319070,SHUTTLE PARK SOUTH,1,6507,33:51,3306
33,58,135325070,SHUTTLE PARK SOUTH,1,6507,33:51,3306
33,58,135331070,SHUTTLE PARK SOUTH,1,6507,33:51,3306
33,58,135438070,SHUTTLE PARK SOUTH,1,6507,33:51,3306
33,64,135479010,SHUTTLE PARK NORTH,0,6601,33:03,3351
33,64,135483010,SHUTTLE PARK NORTH,0,6601,33:01,3351
33,64,135487010,SHUTTLE PARK NORTH,0,6601,33:01,3351
33,305,134948020,SHUTTLE PARK NORTH,0,6702,33:01,3352
33,305,134949020,SHUTTLE PARK NORTH,0,6702,33:01,3352
33,305,134950020,SHUTTLE PARK NORTH,0,6702,33:01,3352
33,305,134951020,SHUTTLE PARK NORTH,0,6702,33:01,3352
33,305,134986020,SHUTTLE PARK NORTH,0,6702,33:01,3352
33,305,134990020,SHUTTLE PARK NORTH,0,6702,33:01,3352
33,305,134994020,SHUTTLE PARK NORTH,0,6702,33:01,3352
33,305,134997020,SHUTTLE PARK NORTH,0,6702,33:01,3352
33,305,135001020,SHUTTLE PARK NORTH,0,6702,33:01,3352
33,305,135005020,SHUTTLE PARK NORTH,0,6702,33:01,3352
33,305,135009020,SHUTTLE PARK NORTH,0,6702,33:01,3352
33,305,135012020,SHUTTLE PARK NORTH,0,6702,33:01,3352
33,305,135016020,SHUTTLE PARK NORTH,0,6702,33:01,3352
33,305,135019020,SHUTTLE PARK NORTH,0,6702,33:01,3352
33,305,135089020,SHUTTLE PARK SOUTH,1,6702,33:51,3352
33,305,135090020,SHUTTLE PARK SOUTH,1,6702,33:51,3352
33,305,135091020,SHUTTLE PARK SOUTH,1,6702,33:51,3352
33,305,135092020,SHUTTLE PARK SOUTH,1,6702,33:51,3352
33,305,135093020,SHUTTLE PARK SOUTH,1,6702,33:51,3352
33,305,135094020,SHUTTLE PARK SOUTH,1,6702,33:51,3352
33,305,135095020,SHUTTLE PARK SOUTH,1,6702,33:51,3352
33,305,135132020,SHUTTLE PARK SOUTH,1,6702,33:51,3352
33,305,135136020,SHUTTLE PARK SOUTH,1,6702,33:51,3352
33,305,135139020,SHUTTLE PARK SOUTH,1,6702,33:51,3352
33,305,135143020,SHUTTLE PARK SOUTH,1,6702,33:51,3352
33,305,135147020,SHUTTLE PARK SOUTH,1,6702,33:51,3352
33,305,135151020,SHUTTLE PARK SOUTH,1,6702,33:51,3352
33,305,135154020,SHUTTLE PARK SOUTH,1,6702,33:51,3352
33,305,135103020,SHUTTLE PARK SOUTH,1,6802,33:51,3353
33,305,135104020,SHUTTLE PARK SOUTH,1,6802,33:51,3353
33,305,135105020,SHUTTLE PARK SOUTH,1,6802,33:51,3353
33,305,135106020,SHUTTLE PARK SOUTH,1,6802,33:51,3353
33,305,135129020,SHUTTLE PARK SOUTH,1,6802,33:51,3353
33,305,135133020,SHUTTLE PARK SOUTH,1,6802,33:51,3353
33,305,135137020,SHUTTLE PARK SOUTH,1,6802,33:51,3353
33,305,135140020,SHUTTLE PARK SOUTH,1,6802,33:51,3353
33,305,135144020,SHUTTLE PARK SOUTH,1,6802,33:51,3353
33,305,135148020,SHUTTLE PARK SOUTH,1,6802,33:51,3353
33,305,135152020,SHUTTLE PARK SOUTH,1,6802,33:51,3353
33,305,135155020,SHUTTLE PARK SOUTH,1,6802,33:51,3353
33,305,135159020,SHUTTLE PARK SOUTH,1,6802,33:51,3353
33,305,135163020,SHUTTLE PARK SOUTH,1,6802,33:51,3353
33,305,135165020,SHUTTLE PARK SOUTH,1,6802,33:51,3353
33,58,135225070,SHUTTLE PARK NORTH,0,6807,33:03,3353
33,58,135231070,SHUTTLE PARK NORTH,0,6807,33:01,3353
33,58,135237070,SHUTTLE PARK NORTH,0,6807,33:01,3353
33,58,135242070,SHUTTLE PARK NORTH,0,6807,33:01,3353
33,58,135247070,SHUTTLE PARK NORTH,0,6807,33:01,3353
33,58,135252070,SHUTTLE PARK NORTH,0,6807,33:01,3353
33,58,135256070,SHUTTLE PARK NORTH,0,6807,33:01,3353
33,58,135260070,SHUTTLE PARK NORTH,0,6807,33:01,3353
33,58,135264070,SHUTTLE PARK NORTH,0,6807,33:01,3353
33,58,135268070,SHUTTLE PARK NORTH,0,6807,33:01,3353
33,58,135272070,SHUTTLE PARK NORTH,0,6807,33:01,3353
33,305,134988020,SHUTTLE PARK NORTH,0,6902,33:01,3354
33,305,134992020,SHUTTLE PARK NORTH,0,6902,33:01,3354
33,305,134996020,SHUTTLE PARK NORTH,0,6902,33:01,3354
33,305,134999020,SHUTTLE PARK NORTH,0,6902,33:01,3354
33,305,135003020,SHUTTLE PARK NORTH,0,6902,33:01,3354
33,305,135007020,SHUTTLE PARK NORTH,0,6902,33:01,3354
33,305,135011020,SHUTTLE PARK NORTH,0,6902,33:01,3354
33,305,135014020,SHUTTLE PARK NORTH,0,6902,33:01,3354
33,305,135018020,SHUTTLE PARK NORTH,0,6902,33:01,3354
33,305,135123020,SHUTTLE PARK SOUTH,1,6902,33:51,3354
33,305,135124020,SHUTTLE PARK SOUTH,1,6902,33:51,3354
